size,time
4797,0.0115047
4798,0.0079825
4799,0.0073004
4800,0.0061546
4801,0.0079634
4802,0.0110031
4803,0.0114404
4804,0.0109854
4805,0.010882
4806,0.0102752
4807,0.0095752
4808,0.0109831
4809,0.0106652
4810,0.010453
4811,0.0071603
4812,0.0074659
4813,0.007756
4814,0.0088498
4815,0.0090185
4816,0.0083269
4817,0.0102669
4818,0.0083412
4819,0.0089778
4820,0.0064411
4821,0.0065632
4822,0.0094687
4823,0.0086868
4824,0.0085669
4825,0.0062722
4826,0.0087372
4827,0.0084962
4828,0.0075847
4829,0.0090771
4830,0.0089606
4831,0.0085549
4832,0.0082373
4833,0.0092676
4834,0.0107843
4835,0.0087156
4836,0.010299
4837,0.0100476
4838,0.0132763
4839,0.0102506
4840,0.0068893
4841,0.0078366
4842,0.0067124
4843,0.0063292
4844,0.0081095
4845,0.0057566
4846,0.0088297
4847,0.0083484
4848,0.0073118
4849,0.0083744
4850,0.0091449
4851,0.0088595
4852,0.0099608
4853,0.0075242
4854,0.008776
4855,0.0088736
4856,0.010246
4857,0.0091046
4858,0.0102337
4859,0.0079184
4860,0.0098712
4861,0.0084551
4862,0.0097827
4863,0.0092239
4864,0.0110462
4865,0.0113488
4866,0.0112295
4867,0.0088445
4868,0.008599
4869,0.0108815
4870,0.009798
4871,0.0084123
4872,0.0063903
4873,0.0060135
4874,0.0122079
4875,0.0061701
4876,0.0113912
4877,0.0102416
4878,0.0161359
4879,0.0117636
4880,0.0105547
4881,0.0120548
4882,0.0077813
4883,0.0076915
4884,0.0090238
4885,0.0074739
4886,0.0069347
4887,0.007877
4888,0.0072917
4889,0.007588
4890,0.0075329
4891,0.0071421
4892,0.0092139
4893,0.0067836
4894,0.0119185
4895,0.0116781
4896,0.011011
4897,0.0077164
4898,0.009199
4899,0.0091346
4900,0.0079665
4901,0.0081108
4902,0.008771
4903,0.0122635
4904,0.0097536
4905,0.0072402
4906,0.0095133
4907,0.0111272
4908,0.0101929
4909,0.006971
4910,0.0115284
4911,0.0124069
4912,0.0126613
4913,0.0128179
4914,0.0103429
4915,0.012646
4916,0.0099172
4917,0.0118607
4918,0.0134054
4919,0.0167974
4920,0.0146033
4921,0.0098702
4922,0.0125758
4923,0.0114324
4924,0.0123989
4925,0.010426
4926,0.0084325
4927,0.0094074
4928,0.0143367
4929,0.0130531
4930,0.0071724
4931,0.0081863
4932,0.0097564
4933,0.0078641
4934,0.0069033
4935,0.0085749
4936,0.0112874
4937,0.0081426
4938,0.0085387
4939,0.0082119
4940,0.009426
4941,0.0073884
4942,0.0085659
4943,0.0083715
4944,0.0064931
4945,0.007823
4946,0.0089352
4947,0.0061142
4948,0.0135127
4949,0.0112131
4950,0.0124749
4951,0.0127384
4952,0.0071737
4953,0.0073383
4954,0.009055
4955,0.0091681
4956,0.012799
4957,0.0137265
4958,0.0100645
4959,0.0110819
4960,0.011288
4961,0.0106649
4962,0.0078246
4963,0.0074218
4964,0.0073682
4965,0.011017
4966,0.0093357
4967,0.0098858
4968,0.0122044
4969,0.0107902
4970,0.011797
4971,0.0102075
4972,0.0161332
4973,0.0105058
4974,0.0087691
4975,0.006916
4976,0.0107713
4977,0.0096369
4978,0.0075272
4979,0.0071811
4980,0.0084946
4981,0.0066711
4982,0.0072136
4983,0.0093894
4984,0.0120264
4985,0.0116252
4986,0.0088243
4987,0.0086668
4988,0.0097538
4989,0.0109684
4990,0.0101488
4991,0.0080376
4992,0.0073523
4993,0.0101987
4994,0.0103962
4995,0.0126602
4996,0.0143305
4997,0.0113082
4998,0.0120826
4999,0.0105906
5000,0.008522
5001,0.0142142
5002,0.0089399
5003,0.0096379
5004,0.0101462
5005,0.010934
5006,0.0131829
5007,0.0103531
5008,0.012276
5009,0.0109715
5010,0.0105203
5011,0.0115879
5012,0.0107257
5013,0.0108379
5014,0.0094924
5015,0.0136654
5016,0.0087149
5017,0.0082571
5018,0.009638
5019,0.0101647
5020,0.010137
5021,0.0140539
5022,0.0109053
5023,0.0121595
5024,0.0113315
5025,0.0088604
5026,0.0086857
5027,0.0089277
5028,0.0161877
5029,0.0127438
5030,0.0084375
5031,0.00933
5032,0.0113857
5033,0.0106675
5034,0.0119908
5035,0.0111448
5036,0.009934
5037,0.009149
5038,0.0127934
5039,0.0089192
5040,0.0098121
5041,0.0131416
5042,0.0132687
5043,0.0087019
5044,0.0098452
5045,0.0100136
5046,0.0093931
5047,0.0116079
5048,0.010039
5049,0.0068425
5050,0.00921
5051,0.011049
5052,0.0099404
5053,0.0117521
5054,0.0121593
5055,0.0077907
5056,0.0104972
5057,0.0115412
5058,0.011511
5059,0.0121105
5060,0.0100991
5061,0.0084023
5062,0.0081862
5063,0.0077447
5064,0.0089446
5065,0.007774
5066,0.0119473
5067,0.0080741
5068,0.009579
5069,0.0097194
5070,0.0116536
5071,0.0079469
5072,0.0096994
5073,0.0118411
5074,0.0116119
5075,0.0104803
5076,0.0124825
5077,0.0108973
5078,0.0110694
5079,0.0108294
5080,0.0106662
5081,0.0074708
5082,0.0105358
5083,0.0128165
5084,0.0089346
5085,0.0103518
5086,0.0130112
5087,0.0095201
5088,0.0095112
5089,0.0131363
5090,0.0148592
5091,0.0126595
5092,0.006891
5093,0.014756
5094,0.0132859
5095,0.0142298
5096,0.0094862
5097,0.007984
5098,0.0098246
5099,0.009761
5100,0.0127393
5101,0.008208
5102,0.0092069
5103,0.0095499
5104,0.0107011
5105,0.0113366
5106,0.0110999
5107,0.012142
5108,0.0091589
5109,0.0073612
5110,0.0086805
5111,0.008377
5112,0.0096481
5113,0.0069974
5114,0.0090709
5115,0.0146636
5116,0.0122194
5117,0.0075012
5118,0.0111315
5119,0.0108965
5120,0.0110818
5121,0.01204
5122,0.0155032
5123,0.0123346
5124,0.0134873
5125,0.0151923
5126,0.0190444
5127,0.0103964
5128,0.0149984
5129,0.0125703
5130,0.0169113
5131,0.0143845
5132,0.012862
5133,0.0143161
5134,0.0112003
5135,0.0119717
5136,0.0099606
5137,0.0118232
5138,0.0085447
5139,0.012627
5140,0.0078586
5141,0.0158479
5142,0.0143876
5143,0.0141733
5144,0.0143029
5145,0.0102259
5146,0.0118877
5147,0.0133992
5148,0.0126275
5149,0.0085132
5150,0.0075316
5151,0.0102562
5152,0.0117322
5153,0.0071487
5154,0.00968
5155,0.0113814
5156,0.0132799
5157,0.013301
5158,0.0114542
5159,0.0118689
5160,0.0081232
5161,0.0318028
5162,0.0069804
5163,0.0096737
5164,0.0084427
5165,0.0089781
5166,0.0111031
5167,0.0136516
5168,0.0122621
5169,0.0131842
5170,0.0149428
5171,0.009234
5172,0.0132363
5173,0.0103668
5174,0.008998
5175,0.0097943
5176,0.0101916
5177,0.0123059
5178,0.0110547
5179,0.013554
5180,0.0128214
5181,0.0107702
5182,0.0093872
5183,0.0148239
5184,0.0157304
5185,0.0138216
5186,0.0119409
5187,0.0123941
5188,0.0147576
5189,0.0129781
5190,0.0144318
5191,0.0120166
5192,0.0105207
5193,0.010804
5194,0.0105855
5195,0.0075781
5196,0.0103729
5197,0.0086619
5198,0.0117074
5199,0.0106864
5200,0.0137269
5201,0.0085654
5202,0.0075415
5203,0.0106465
5204,0.0122254
5205,0.0110921
5206,0.0139226
5207,0.0106647
5208,0.0133782
5209,0.0121803
5210,0.0144706
5211,0.0121044
5212,0.0118138
5213,0.0113431
5214,0.0131544
5215,0.0100452
5216,0.0104815
5217,0.0096947
5218,0.0111257
5219,0.0131129
5220,0.0122819
5221,0.009866
5222,0.0071226
5223,0.0079245
5224,0.0136611
5225,0.0100658
5226,0.0125773
5227,0.0096764
5228,0.0110508
5229,0.0101614
5230,0.0103112
5231,0.0128791
5232,0.011449
5233,0.0097961
5234,0.007745
5235,0.0207902
5236,0.0126327
5237,0.0101117
5238,0.0122352
5239,0.0089431
5240,0.007638
5241,0.0107642
5242,0.0097789
5243,0.0097966
5244,0.0085997
5245,0.0121995
5246,0.0130803
5247,0.0130609
5248,0.0093335
5249,0.0076252
5250,0.0120673
5251,0.009859
5252,0.0093491
5253,0.0098821
5254,0.0106599
5255,0.0107022
5256,0.0088052
5257,0.0106876
5258,0.0125293
5259,0.008239
5260,0.0150504
5261,0.0152924
5262,0.0122877
5263,0.0097038
5264,0.0132665
5265,0.0160789
5266,0.0088971
5267,0.007499
5268,0.0120679
5269,0.0143333
5270,0.0113362
5271,0.0146005
5272,0.0088767
5273,0.0102042
5274,0.0074678
5275,0.0113865
5276,0.0098826
5277,0.0127776
5278,0.0130208
5279,0.0088656
5280,0.0110735
5281,0.0140276
5282,0.0116728
5283,0.0108582
5284,0.0119203
5285,0.014601
5286,0.0165907
5287,0.0117803
5288,0.0138025
5289,0.011785
5290,0.00934
5291,0.0146486
5292,0.0128212
5293,0.0130585
5294,0.0092904
5295,0.0176851
5296,0.0126894
5297,0.0120735
5298,0.0142988
5299,0.0118304
5300,0.013599
5301,0.0094933
5302,0.0088749
5303,0.0130626
5304,0.0080766
5305,0.0074471
5306,0.0073745
5307,0.0111572
5308,0.0145529
5309,0.0158249
5310,0.010422
5311,0.0107546
5312,0.0120366
5313,0.0095268
5314,0.007908
5315,0.0079069
5316,0.0094366
5317,0.0088817
5318,0.0098645
5319,0.0111164
5320,0.0109884
5321,0.0082152
5322,0.0114171
5323,0.0077279
5324,0.0095108
5325,0.0091002
5326,0.0102034
5327,0.0103737
5328,0.0115379
5329,0.0111592
5330,0.0163457
5331,0.007878
5332,0.0120664
5333,0.0130096
5334,0.0130037
5335,0.0121954
5336,0.0146138
5337,0.014684
5338,0.009544
5339,0.0121171
5340,0.014647
5341,0.0102791
5342,0.0110264
5343,0.0110749
5344,0.0091528
5345,0.0083844
5346,0.0112098
5347,0.0081389
5348,0.0096064
5349,0.011514
5350,0.0105595
5351,0.010112
5352,0.0085914
5353,0.0092702
5354,0.0094657
5355,0.0124847
5356,0.0126526
5357,0.0129595
5358,0.0080911
5359,0.0080435
5360,0.0095816
5361,0.0084141
5362,0.0078782
5363,0.0079985
5364,0.0124471
5365,0.0085574
5366,0.0094738
5367,0.0110227
5368,0.0167179
5369,0.0142023
5370,0.0071085
5371,0.0106412
5372,0.0112987
5373,0.015927
5374,0.0172891
5375,0.0154633
5376,0.0266612
5377,0.0074008
5378,0.0099589
5379,0.0104008
5380,0.0138193
5381,0.016667
5382,0.0148449
5383,0.0142693
5384,0.0101935
5385,0.0095758
5386,0.0127737
5387,0.012646
5388,0.0122662
5389,0.0125124
5390,0.0122514
5391,0.0103466
5392,0.009817
5393,0.0122829
5394,0.0076696
5395,0.0101723
5396,0.0113035
5397,0.0133115
5398,0.0106664
5399,0.011309
5400,0.0116741
5401,0.0139759
5402,0.0095171
5403,0.0075914
5404,0.0113344
5405,0.011846
5406,0.0118096
5407,0.0163627
5408,0.0116894
5409,0.0080834
5410,0.0081201
5411,0.009969
5412,0.0127177
5413,0.0133593
5414,0.0097311
5415,0.0088928
5416,0.0086178
5417,0.0084123
5418,0.009552
5419,0.0112536
5420,0.0097222
5421,0.0135184
5422,0.0099319
5423,0.0142496
5424,0.0115788
5425,0.0112348
5426,0.0173026
5427,0.0117366
5428,0.012921
5429,0.0169412
5430,0.0158687
5431,0.0129212
5432,0.0157079
5433,0.0159485
5434,0.0136324
5435,0.014004
5436,0.0120444
5437,0.0118948
5438,0.0088859
5439,0.0187444
5440,0.0419454
5441,0.0139547
5442,0.0119012
5443,0.0142167
5444,0.0139946
5445,0.0131799
5446,0.0173845
5447,0.0142946
5448,0.0096451
5449,0.0088648
5450,0.0078154
5451,0.009873
5452,0.0116757
5453,0.0137975
5454,0.0095351
5455,0.0109562
5456,0.0125813
5457,0.0128544
5458,0.0117438
5459,0.010416
5460,0.0120253
5461,0.0075921
5462,0.0129649
5463,0.0093988
5464,0.011774
5465,0.0133118
5466,0.0124188
5467,0.0124945
5468,0.0118465
5469,0.0096375
5470,0.0116
5471,0.0136566
5472,0.0186809
5473,0.0129334
5474,0.0146149
5475,0.0090739
5476,0.0096963
5477,0.016745
5478,0.0104721
5479,0.0134971
5480,0.0096056
5481,0.0144846
5482,0.0122114
5483,0.0108075
5484,0.0133587
5485,0.0133617
5486,0.0077941
5487,0.0123146
5488,0.0109627
5489,0.0128751
5490,0.0138328
5491,0.0161937
5492,0.0187435
5493,0.0139852
5494,0.0118382
5495,0.0138878
5496,0.0121129
5497,0.012416
5498,0.0099119
5499,0.0103823
5500,0.0121643
5501,0.0123461
5502,0.0149665
5503,0.014269
5504,0.0111142
5505,0.0151983
5506,0.0127783
5507,0.0181427
5508,0.0134058
5509,0.0084175
5510,0.0084957
5511,0.0120806
5512,0.0099781
5513,0.0196771
5514,0.0082255
5515,0.0114241
5516,0.0154444
5517,0.010492
5518,0.0109114
5519,0.0097418
5520,0.0097023
5521,0.0155014
5522,0.013738
5523,0.0136168
5524,0.0163751
5525,0.0174274
5526,0.012807
5527,0.0144679
5528,0.0137877
5529,0.0102892
5530,0.0114737
5531,0.00954
5532,0.0093196
5533,0.0091825
5534,0.0091124
5535,0.0107075
5536,0.0122726
5537,0.0146786
5538,0.0129972
5539,0.0160497
5540,0.0104826
5541,0.0098945
5542,0.0126843
5543,0.0125274
5544,0.0098387
5545,0.0155879
5546,0.0132307
5547,0.0132332
5548,0.0150936
5549,0.0140631
5550,0.0151571
5551,0.0105354
5552,0.015156
5553,0.0165966
5554,0.0118317
5555,0.0098966
5556,0.0107989
5557,0.0080217
5558,0.0087353
5559,0.0109661
5560,0.0106303
5561,0.0086819
5562,0.011809
5563,0.0116082
5564,0.0108685
5565,0.0120893
5566,0.0099299
5567,0.007828
5568,0.0083099
5569,0.0118015
5570,0.0111742
5571,0.0122461
5572,0.010413
5573,0.0106977
5574,0.0128448
5575,0.0093864
5576,0.008306
5577,0.0109895
5578,0.0105675
5579,0.0108459
5580,0.0132956
5581,0.0118086
5582,0.0120296
5583,0.015152
5584,0.0143908
5585,0.013682
5586,0.0110201
5587,0.008389
5588,0.007919
5589,0.009605
5590,0.0102928
5591,0.0092702
5592,0.0131308
5593,0.0103668
5594,0.009948
5595,0.014796
5596,0.0114478
5597,0.0101624
5598,0.0101727
5599,0.0126302
5600,0.0145793
5601,0.0140648
5602,0.0149467
5603,0.0102327
5604,0.0095356
5605,0.0140777
5606,0.0149877
5607,0.0125845
5608,0.0127407
5609,0.0117433
5610,0.0104233
5611,0.0137551
5612,0.0186908
5613,0.0150629
5614,0.018663
5615,0.0183604
5616,0.0110744
5617,0.009699
5618,0.0153097
5619,0.0108591
5620,0.0121727
5621,0.0095579
5622,0.0096215
5623,0.0112603
5624,0.0108571
5625,0.0085699
5626,0.0184968
5627,0.0112143
5628,0.0129136
5629,0.0135941
5630,0.0107841
5631,0.0140161
5632,0.0123346
5633,0.0117011
5634,0.0085647
5635,0.0139394
5636,0.0085785
5637,0.0095762
5638,0.0163987
5639,0.0121286
5640,0.0123712
5641,0.0129948
5642,0.0127942
5643,0.0094884
5644,0.008115
5645,0.0118441
5646,0.0082965
5647,0.0113409
5648,0.0145238
5649,0.0135878
5650,0.0090402
5651,0.0089875
5652,0.0124699
5653,0.0194795
5654,0.0133682
5655,0.0107612
5656,0.010413
5657,0.0170999
5658,0.0131551
5659,0.0134464
5660,0.0123182
5661,0.012259
5662,0.0134393
5663,0.0100816
5664,0.0139171
5665,0.0106496
5666,0.0118934
5667,0.0101435
5668,0.0102306
5669,0.0120638
5670,0.0101971
5671,0.0110375
5672,0.0137351
5673,0.0158867
5674,0.0127021
5675,0.0092748
5676,0.0107751
5677,0.0121987
5678,0.0128575
5679,0.0133198
5680,0.012777
5681,0.016112
5682,0.0117858
5683,0.0136014
5684,0.010362
5685,0.0151482
5686,0.01662
5687,0.0127945
5688,0.0097846
5689,0.0119899
5690,0.0110296
5691,0.014696
5692,0.0162513
5693,0.0089049
5694,0.0142899
5695,0.0147583
5696,0.0154411
5697,0.012914
5698,0.0107197
5699,0.00803
5700,0.0116241
5701,0.0185484
5702,0.0147267
5703,0.0161478
5704,0.0114679
5705,0.0171919
5706,0.0082396
5707,0.008778
5708,0.0089162
5709,0.0084888
5710,0.0083067
5711,0.0105216
5712,0.0092887
5713,0.0103833
5714,0.0132414
5715,0.0151023
5716,0.0122519
5717,0.0096504
5718,0.0150877
5719,0.014788
5720,0.014973
5721,0.0113534
5722,0.0128058
5723,0.0110795
5724,0.0151654
5725,0.012627
5726,0.0098456
5727,0.0136983
5728,0.0098502
5729,0.0122992
5730,0.013838
5731,0.0138803
5732,0.0101233
5733,0.0130569
5734,0.0142274
5735,0.0125932
5736,0.0158129
5737,0.0155207
5738,0.0134864
5739,0.0122951
5740,0.0110219
5741,0.0122153
5742,0.0153994
5743,0.015693
5744,0.0083216
5745,0.0122839
5746,0.0101655
5747,0.0127209
5748,0.0113177
5749,0.0119605
5750,0.0131749
5751,0.0122179
5752,0.01937
5753,0.0106505
5754,0.0151431
5755,0.0163458
5756,0.0117352
5757,0.0088814
5758,0.0128678
5759,0.0088577
5760,0.0133114
5761,0.0121754
5762,0.0095005
5763,0.014165
5764,0.0164037
5765,0.0109068
5766,0.0129123
5767,0.0155915
5768,0.0136819
5769,0.0163846
5770,0.0126865
5771,0.0138297
5772,0.0101957
5773,0.009765
5774,0.0088598
5775,0.0084521
5776,0.0095704
5777,0.0127194
5778,0.0111433
5779,0.0095342
5780,0.0146838
5781,0.0108952
5782,0.0107717
5783,0.0109885
5784,0.0085094
5785,0.0123091
5786,0.0130121
5787,0.013378
5788,0.0127796
5789,0.0086294
5790,0.012019
5791,0.0102585
5792,0.0091792
5793,0.0126361
5794,0.0312568
5795,0.0097214
5796,0.0109481
5797,0.0110441
5798,0.0122517
5799,0.012987
5800,0.0132823
5801,0.0159671
5802,0.0138724
5803,0.012424
5804,0.0164981
5805,0.0136537
5806,0.0140053
5807,0.0143324
5808,0.0106085
5809,0.0095134
5810,0.0084499
5811,0.011466
5812,0.0090981
5813,0.009608
5814,0.0110065
5815,0.015057
5816,0.0121999
5817,0.0109117
5818,0.0111053
5819,0.010864
5820,0.0181657
5821,0.010981
5822,0.0159031
5823,0.0135568
5824,0.0098326
5825,0.0106134
5826,0.0126871
5827,0.0105636
5828,0.01063
5829,0.0086893
5830,0.0099524
5831,0.0109833
5832,0.0155898
5833,0.0169983
5834,0.0120685
5835,0.0116078
5836,0.0137617
5837,0.0108334
5838,0.0134334
5839,0.0124159
5840,0.0147228
5841,0.0160518
5842,0.0122525
5843,0.0102395
5844,0.0106301
5845,0.014974
5846,0.0109204
5847,0.010735
5848,0.009982
5849,0.013384
5850,0.0092079
5851,0.0113208
5852,0.0096241
5853,0.0122682
5854,0.0124235
5855,0.0163234
5856,0.0128585
5857,0.0101304
5858,0.0135225
5859,0.0095402
5860,0.0104267
5861,0.0139192
5862,0.0143316
5863,0.0120911
5864,0.0138019
5865,0.0126132
5866,0.0099424
5867,0.0103219
5868,0.0091368
5869,0.0170108
5870,0.0120157
5871,0.0140815
5872,0.019021
5873,0.0149703
5874,0.0100789
5875,0.0109941
5876,0.0129854
5877,0.0108314
5878,0.0105121
5879,0.0108516
5880,0.0145576
5881,0.013613
5882,0.009099
5883,0.0095877
5884,0.01134
5885,0.0095679
5886,0.0114719
5887,0.0090698
5888,0.0097037
5889,0.017
5890,0.0148471
5891,0.0152287
5892,0.0186437
5893,0.0118622
5894,0.0157221
5895,0.0162294
5896,0.0188683
5897,0.0147694
5898,0.0124092
5899,0.0161809
5900,0.0148532
5901,0.0166485
5902,0.0180505
5903,0.0116071
5904,0.0152458
5905,0.0144934
5906,0.0103626
5907,0.0147219
5908,0.0118513
5909,0.0139539
5910,0.0125164
5911,0.0151082
5912,0.0141927
5913,0.0138017
5914,0.0137969
5915,0.0128212
5916,0.0127957
5917,0.0170143
5918,0.0162034
5919,0.0141588
5920,0.0113883
5921,0.0154824
5922,0.015795
5923,0.0178412
5924,0.019493
5925,0.0138164
5926,0.0137258
5927,0.0213873
5928,0.0110858
5929,0.0114194
5930,0.0140491
5931,0.0103145
5932,0.0123093
5933,0.0196136
5934,0.0147274
5935,0.010946
5936,0.0091525
5937,0.0146074
5938,0.0144773
5939,0.0101689
5940,0.0136569
5941,0.0136386
5942,0.0113437
5943,0.0121546
5944,0.0116058
5945,0.015747
5946,0.0156083
5947,0.009363
5948,0.0116499
5949,0.0109213
5950,0.0149355
5951,0.010458
5952,0.0114723
5953,0.0131582
5954,0.0136777
5955,0.0112451
5956,0.0161863
5957,0.0125839
5958,0.0146286
5959,0.0176159
5960,0.0131024
5961,0.0141427
5962,0.011158
5963,0.0124241
5964,0.0114489
5965,0.0109194
5966,0.0096288
5967,0.0107138
5968,0.0165981
5969,0.015336
5970,0.0140502
5971,0.0117544
5972,0.0113662
5973,0.0120694
5974,0.0134418
5975,0.0098206
5976,0.0100026
5977,0.0093922
5978,0.0109271
5979,0.010076
5980,0.0103947
5981,0.0099189
5982,0.0109178
5983,0.0093402
5984,0.009527
5985,0.0095213
5986,0.0141927
5987,0.0201933
5988,0.0182146
5989,0.0106268
5990,0.0218142
5991,0.0171292
5992,0.0209011
5993,0.0160112
5994,0.0136301
5995,0.0143112
5996,0.0117249
5997,0.0160466
5998,0.0161989
5999,0.0284841
6000,0.0188291
6001,0.0168957
6002,0.0149324
6003,0.0133762
6004,0.0119083
6005,0.0134458
6006,0.0136982
6007,0.0140211
6008,0.0148696
6009,0.0204343
6010,0.0158003
6011,0.0170281
6012,0.011185
6013,0.0132717
6014,0.0180415
6015,0.0161267
6016,0.0127801
6017,0.0113788
6018,0.0162797
6019,0.0159694
6020,0.0141167
6021,0.0094527
6022,0.0094378
6023,0.0090943
6024,0.0092502
6025,0.009638
6026,0.0094253
6027,0.009735
6028,0.013308
6029,0.0095863
6030,0.0139057
6031,0.009305
6032,0.0123264
6033,0.0143742
6034,0.0104413
6035,0.0105901
6036,0.0089951
6037,0.0101173
6038,0.0104336
6039,0.0120509
6040,0.0134268
6041,0.0122193
6042,0.0150001
6043,0.0102472
6044,0.0109451
6045,0.0157828
6046,0.015159
6047,0.0127543
6048,0.012756
6049,0.0135011
6050,0.0175542
6051,0.0223924
6052,0.018995
6053,0.0156556
6054,0.0180424
6055,0.0089844
6056,0.0103121
6057,0.0102669
6058,0.009213
6059,0.0094008
6060,0.0093607
6061,0.0105822
6062,0.0099148
6063,0.0098271
6064,0.0098512
6065,0.0293105
6066,0.0119769
6067,0.0154685
6068,0.0160724
6069,0.0155496
6070,0.0155217
6071,0.0130203
6072,0.012624
6073,0.0163074
6074,0.0112864
6075,0.0150822
6076,0.0098871
6077,0.0136274
6078,0.0104872
6079,0.0141121
6080,0.0116464
6081,0.0127042
6082,0.0159522
6083,0.0172231
6084,0.0114054
6085,0.0140362
6086,0.009754
6087,0.0130116
6088,0.0163568
6089,0.0115398
6090,0.013579
6091,0.011929
6092,0.0097038
6093,0.0092447
6094,0.0109021
6095,0.0106324
6096,0.0116678
6097,0.0115048
6098,0.0101651
6099,0.0098471
6100,0.0138646
6101,0.0128426
6102,0.0119882
6103,0.0146038
6104,0.0146558
6105,0.0127441
6106,0.0143902
6107,0.0134149
6108,0.0134552
6109,0.010113
6110,0.013344
6111,0.0120404
6112,0.0105539
6113,0.0128618
6114,0.0155857
6115,0.0188095
6116,0.0100337
6117,0.0110708
6118,0.0118025
6119,0.0106196
6120,0.0100655
6121,0.0125643
6122,0.0162877
6123,0.0098925
6124,0.0101521
6125,0.0100947
6126,0.0122167
6127,0.0126653
6128,0.015654
6129,0.0149397
6130,0.0142067
6131,0.0157838
6132,0.0392866
6133,0.0189266
6134,0.0183863
6135,0.0212841
6136,0.0100985
6137,0.0152676
6138,0.01354
6139,0.0189096
6140,0.0143955
6141,0.014468
6142,0.0161276
6143,0.0107111
6144,0.0117127
6145,0.0156362
6146,0.0123935
6147,0.0158745
6148,0.0152254
6149,0.0117874
6150,0.0148929
6151,0.0163557
6152,0.0116416
6153,0.0113045
6154,0.0153402
6155,0.0201609
6156,0.0155464
6157,0.0122287
6158,0.0164358
6159,0.0167498
6160,0.0145676
6161,0.0161113
6162,0.0149798
6163,0.0137755
6164,0.0129684
6165,0.0132141
6166,0.0153713
6167,0.0111377
6168,0.0120088
6169,0.0121684
6170,0.0213255
6171,0.0154087
6172,0.0179498
6173,0.0159106
6174,0.0167104
6175,0.0160485
6176,0.0117299
6177,0.0182087
6178,0.0185258
6179,0.0183127
6180,0.0166143
6181,0.0165267
6182,0.0119728
6183,0.015028
6184,0.0156009
6185,0.0196872
6186,0.0145932
6187,0.0168211
6188,0.0156978
6189,0.0180168
6190,0.0156992
6191,0.0113768
6192,0.0168407
6193,0.0116907
6194,0.0165428
6195,0.0129599
6196,0.0143274
6197,0.016335
6198,0.0135426
6199,0.0129781
6200,0.01861
6201,0.0205074
6202,0.0101308
6203,0.0163494
6204,0.0240009
6205,0.0170585
6206,0.0159734
6207,0.0149514
6208,0.0136646
6209,0.0148759
6210,0.0160323
6211,0.0165486
6212,0.0153368
6213,0.0110892
6214,0.0099811
6215,0.0116097
6216,0.0096687
6217,0.0124644
6218,0.0096657
6219,0.0137988
6220,0.0122902
6221,0.0106687
6222,0.0103
6223,0.0094425
6224,0.0149258
6225,0.0132772
6226,0.0166766
6227,0.0145827
6228,0.0149299
6229,0.0090632
6230,0.0175315
6231,0.0132829
6232,0.02104
6233,0.0190218
6234,0.0175602
6235,0.0211637
6236,0.0137436
6237,0.0170853
6238,0.0173515
6239,0.0113977
6240,0.022591
6241,0.0208107
6242,0.012886
6243,0.0139091
6244,0.0167426
6245,0.0229979
6246,0.013752
6247,0.0181422
6248,0.0128908
6249,0.0244724
6250,0.0153274
6251,0.0215492
6252,0.0171114
6253,0.0152233
6254,0.0136935
6255,0.0108262
6256,0.009862
6257,0.016387
6258,0.0144232
6259,0.0130167
6260,0.0150204
6261,0.0152837
6262,0.0189897
6263,0.0195688
6264,0.0192771
6265,0.0173752
6266,0.0199393
6267,0.011776
6268,0.0166412
6269,0.0252858
6270,0.011383
6271,0.0182259
6272,0.0228867
6273,0.021263
6274,0.0186664
6275,0.0123787
6276,0.015563
6277,0.0207833
6278,0.0163285
6279,0.0221863
6280,0.0179329
6281,0.0162854
6282,0.0158915
6283,0.0208202
6284,0.0172024
6285,0.017321
6286,0.0163859
6287,0.0156854
6288,0.0117854
6289,0.0159486
6290,0.0100905
6291,0.0103737
6292,0.0153903
6293,0.0131213
6294,0.0134864
6295,0.0152162
6296,0.0130139
6297,0.0129518
6298,0.0112552
6299,0.0124069
6300,0.01258
6301,0.020048
6302,0.0149664
6303,0.0178669
6304,0.0138957
6305,0.0130888
6306,0.0124136
6307,0.0166897
6308,0.018886
6309,0.017447
6310,0.0109558
6311,0.0119205
6312,0.012393
6313,0.0112402
6314,0.0177347
6315,0.0145929
6316,0.0136232
6317,0.0102591
6318,0.0128682
6319,0.0138419
6320,0.0147663
6321,0.0166996
6322,0.0148764
6323,0.0141602
6324,0.0167532
6325,0.0119229
6326,0.0131486
6327,0.014768
6328,0.0175925
6329,0.0139413
6330,0.0170647
6331,0.0186063
6332,0.0307168
6333,0.0110135
6334,0.0169191
6335,0.0103037
6336,0.0154502
6337,0.0162736
6338,0.0164165
6339,0.0149031
6340,0.0157864
6341,0.0139047
6342,0.0198668
6343,0.0214951
6344,0.0150138
6345,0.0156181
6346,0.013918
6347,0.0140846
6348,0.0159261
6349,0.0147532
6350,0.0141067
6351,0.0217042
6352,0.0143622
6353,0.0196561
6354,0.0156393
6355,0.0187819
6356,0.0138685
6357,0.0135171
6358,0.017112
6359,0.0160351
6360,0.0139413
6361,0.0139227
6362,0.0109764
6363,0.0137807
6364,0.0127799
6365,0.0173563
6366,0.012131
6367,0.0159124
6368,0.0149156
6369,0.0135459
6370,0.021143
6371,0.0133116
6372,0.0179442
6373,0.0110907
